,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:AT2G42490,390.7716956,-1.958428095,0.372636442,-5.255600034,1.47542628718281e-07,2.13687021638035e-06
gene:AT3G56750,112.304978,-1.954047312,0.523020523,-3.736081522,0.00018691,0.001482343
gene:AT5G59690,295.6928074,-1.948166035,0.414460867,-4.700482456,2.59547554765149e-06,3.12235708382475e-05
gene:AT5G16970,240.0104218,-1.940744246,0.431715783,-4.495421111,6.94323973134179e-06,7.72059378098594e-05
gene:AT3G28040,444.1710429,-1.940570365,0.431834706,-4.49378046,6.99697643361509e-06,7.7758546416988e-05
gene:AT2G38460,94.88341266,-1.937357713,0.649864016,-2.981174008,0.002871456,0.015568953
gene:AT2G31530,93.8217937,-1.933363722,0.73610612,-2.626474185,0.008627454,0.03900898
gene:AT5G59870,151.6465698,-1.932785798,0.645960672,-2.992110636,0.002770558,0.015098445
gene:AT1G61740,1333.584951,-1.93218537,0.302995065,-6.376953263,1.80645558328044e-10,3.72675852807953e-09
gene:AT1G60220,106.7245208,-1.927284434,0.750786633,-2.567020175,0.010257664,0.044792039
gene:AT2G36340,105.0122584,-1.92265667,0.644133553,-2.984872721,0.002836963,0.015412326
gene:AT2G32560,222.025563,-1.921835504,0.716704058,-2.681491031,0.007329488,0.034011086
gene:AT1G10120,249.1514436,-1.920881943,0.590170699,-3.254790428,0.001134761,0.007098431
gene:AT5G64280,107.6496417,-1.919903174,0.598180797,-3.209570057,0.001329336,0.008148748
gene:AT5G62575,76.51755814,-1.918104148,0.651220407,-2.945399328,0.003225381,0.017202031
gene:AT5G49215,60.62209515,-1.917941122,0.739939421,-2.592024521,0.009541297,0.042303563
gene:AT2G42320,158.069801,-1.913316324,0.575728419,-3.323296645,0.000889603,0.00575372
gene:AT4G13640,104.0979826,-1.913175174,0.593612616,-3.222935502,0.001268841,0.007840339
gene:AT1G71020,123.4640592,-1.912827282,0.551651304,-3.467457194,0.000525407,0.003646968
gene:AT4G28860,122.1621203,-1.911160114,0.572488095,-3.338340362,0.000842804,0.005492992
gene:AT2G01990,169.789609,-1.910307063,0.467449674,-4.086658241,4.37631035415565e-05,0.000404394
gene:AT3G54880,126.9154782,-1.908611499,0.662856159,-2.879375068,0.003984641,0.020518025
gene:AT5G60450,311.2529658,-1.907365014,0.416502595,-4.579479306,4.6613490314835e-06,5.38222232501466e-05
gene:AT3G04940,229.0071545,-1.904307365,0.455649754,-4.179322706,2.92378553405442e-05,0.000283654
gene:AT5G23280,160.936952,-1.904032573,0.579386979,-3.286288168,0.001015171,0.006453906
gene:AT5G50280,119.6377205,-1.90372014,0.671593313,-2.834632364,0.004587845,0.023098832
gene:AT3G25540,130.9841836,-1.901744432,0.582839699,-3.262894471,0.001102806,0.006923289
gene:AT5G14610,91.8600206,-1.901655829,0.748902688,-2.539256247,0.011108843,0.047803041
gene:AT5G27390,152.0863386,-1.897548742,0.635915245,-2.983964853,0.002845395,0.015453768
gene:AT3G50660,199.4557384,-1.896667383,0.561875516,-3.375600699,0.000736547,0.004868497
gene:AT5G61440,142.7683492,-1.894436665,0.54366191,-3.484585974,0.000492899,0.003454961
gene:AT5G48180,615.3394342,-1.892136011,0.371477244,-5.093544879,3.51429813257522e-07,4.83165788970056e-06
gene:AT2G37930,71.05403166,-1.889462067,0.709132364,-2.664470222,0.007710969,0.035524351
gene:AT5G43700,219.134256,-1.882943114,0.544170726,-3.460206556,0.000539761,0.003730432
gene:AT3G20015,85.00433155,-1.87956087,0.628115919,-2.992378974,0.002768124,0.015089451
gene:AT1G66140,216.8276955,-1.877188147,0.445132411,-4.217145509,2.47414332470112e-05,0.000243717
gene:AT1G63295,66.6480947,-1.874021218,0.736351664,-2.545008464,0.010927509,0.047149225
gene:AT2G46800,161.1029196,-1.866605892,0.463935655,-4.023415473,5.7360176573818e-05,0.000517613
gene:AT4G02260,350.3399322,-1.862457895,0.631671315,-2.94846046,0.00319361,0.017065687
gene:AT3G17930,244.2472025,-1.860796982,0.736202135,-2.527562598,0.011485735,0.049106491
gene:AT3G55530,83.28421787,-1.859026093,0.624622148,-2.976241076,0.002918054,0.015803798
gene:AT5G10910,56.70075295,-1.858858701,0.727139444,-2.556399209,0.010576171,0.045970293
gene:AT1G10380,261.1786334,-1.858769174,0.511005009,-3.637477405,0.000275321,0.002080638
gene:AT3G45980,268.8904966,-1.857553666,0.527536343,-3.521186155,0.000429621,0.003068402
gene:AT3G49220,738.4627487,-1.855035653,0.362067025,-5.123459266,2.99980475254824e-07,4.18407549833685e-06
gene:AT2G01630,193.9575146,-1.853625042,0.668082513,-2.774545069,0.005527897,0.026979915
gene:AT2G45740,522.0166237,-1.853122741,0.44049848,-4.206876586,2.58924448109505e-05,0.000253886
gene:AT5G20250,2108.081322,-1.852693743,0.30583031,-6.05791409,1.37898005081507e-09,2.60989262714733e-08
gene:AT3G25530,383.543761,-1.851247849,0.411578815,-4.49791822,6.86220815963968e-06,7.63490073160374e-05
gene:AT3G61210,428.4975197,-1.851208301,0.32614778,-5.675980083,1.37896823799065e-08,2.31406980338658e-07
gene:AT5G28840,804.2789097,-1.851011287,0.41051365,-4.509012767,6.51299898693971e-06,7.28426522374292e-05
gene:AT1G70580,214.3069507,-1.850728383,0.659141986,-2.807784093,0.004988366,0.024836023
gene:AT2G39940,272.9695371,-1.849889401,0.58604413,-3.15657014,0.001596365,0.009495313
gene:AT5G08340,135.1106388,-1.849788827,0.733286791,-2.522599411,0.011649102,0.049738667
gene:AT1G31180,150.5176172,-1.848519187,0.52218573,-3.539964959,0.00040018,0.002891392
gene:AT1G32470,943.1377146,-1.845745747,0.358222899,-5.152506316,2.570279584234e-07,3.62172338487087e-06
gene:AT5G23430,132.1116818,-1.845482091,0.613466261,-3.008286207,0.002627256,0.014489805
gene:AT4G19530,383.3680885,-1.845265539,0.629252748,-2.932471162,0.003362762,0.017791763
gene:AT3G59140,478.1022205,-1.84339386,0.453133053,-4.068107256,4.73965651439039e-05,0.000433804
gene:AT2G23390,232.2447857,-1.842673696,0.402565528,-4.577326101,4.70957003417323e-06,5.43138430304172e-05
gene:AT5G22830,277.7078572,-1.83974223,0.358956015,-5.125258114,2.97130407157238e-07,4.14732855472264e-06
gene:AT1G11960,178.1565476,-1.838152217,0.462775493,-3.972017198,7.1266573188383e-05,0.000626365
gene:AT5G05970,103.03243,-1.836394784,0.587824463,-3.124053012,0.001783783,0.01041063
gene:AT1G60600,180.7242579,-1.836387397,0.539640185,-3.402984892,0.00066654,0.004454707
gene:AT1G30520,184.5641798,-1.831679339,0.505351531,-3.624564736,0.000289449,0.002170356
gene:AT5G02760,153.8576248,-1.831572958,0.604894771,-3.027919973,0.002462433,0.013702489
gene:AT4G26620,82.72101477,-1.831424023,0.67735022,-2.703806639,0.006855017,0.032134786
gene:AT4G14870,171.3283296,-1.829690964,0.633009738,-2.890462587,0.003846753,0.01994005
gene:AT1G34630,110.0559795,-1.82850599,0.667634254,-2.738783965,0.006166688,0.029482467
gene:AT4G34160,227.5726383,-1.827733727,0.553592449,-3.301587173,0.000961395,0.006162145
gene:AT3G16060,252.2189377,-1.824736339,0.57847763,-3.15437667,0.001608413,0.009552219
gene:AT3G28050,293.990032,-1.824670288,0.392751603,-4.645863378,3.3865708290619e-06,4.01136709647898e-05
gene:AT1G68570,361.5390142,-1.821328466,0.463557053,-3.929027622,8.52900432865293e-05,0.000734525
gene:AT4G19985,61.85745395,-1.821035343,0.698103189,-2.608547522,0.009092739,0.040711103
gene:AT1G21880,160.3100055,-1.820540519,0.647388856,-2.812128293,0.004921487,0.024566592
gene:AT2G01590,108.5871387,-1.820432537,0.60861033,-2.991129872,0.002779473,0.015142736
gene:AT1G24530,190.0516498,-1.820331575,0.689912652,-2.638495713,0.008327475,0.037910891
gene:AT2G40480,218.6618648,-1.819461587,0.391251505,-4.650363163,3.31351033544067e-06,3.93208674084846e-05
gene:AT5G42100,281.9574405,-1.818926142,0.464711386,-3.914098509,9.07425869417346e-05,0.000775928
gene:AT2G18230,260.6160966,-1.817888103,0.486571246,-3.736119051,0.000186882,0.001482343
gene:AT5G23570,137.8540749,-1.815310631,0.583252352,-3.11239316,0.001855772,0.010759004
gene:AT1G16460,206.4236763,-1.814383113,0.4402797,-4.120978353,3.77266876858537e-05,0.000356487
gene:AT1G30200,122.7860815,-1.813853795,0.715514764,-2.535033358,0.011243662,0.048286034
gene:AT2G45700,137.8927478,-1.810482831,0.551370826,-3.283602877,0.001024892,0.006502019
gene:AT4G38660,260.5944918,-1.809954939,0.442775116,-4.087752166,4.35573109429028e-05,0.000403073
gene:AT1G62780,327.6729566,-1.809244445,0.625149069,-2.89410084,0.00380246,0.019748989
gene:AT1G16880,1985.480998,-1.8058782,0.220681817,-8.183176229,2.76458397047632e-16,9.53632836267531e-15
gene:AT3G47510,226.1137265,-1.80523802,0.495264343,-3.644998973,0.000267393,0.002031088
gene:AT1G76890,370.3996273,-1.800255608,0.409842245,-4.392557454,1.12025012265234e-05,0.00011946
gene:AT3G04520,202.8547607,-1.798303015,0.468221903,-3.840706729,0.000122681,0.001022232
gene:AT5G47650,134.1393508,-1.797650976,0.575691099,-3.122596441,0.001792634,0.010446446
gene:AT5G63420,270.8536494,-1.794792951,0.412034536,-4.355928437,1.32504065398025e-05,0.000138837
gene:AT3G46030,441.096393,-1.790181711,0.317084322,-5.64575914,1.64453951246607e-08,2.71942410102636e-07
gene:AT5G27150,319.2925917,-1.790176951,0.363828866,-4.920381852,8.63755282083219e-07,1.11356742595699e-05
gene:AT3G51420,298.0889589,-1.789849671,0.508028868,-3.523125913,0.000426489,0.003047162
gene:AT1G77020,128.3609974,-1.782677304,0.511812242,-3.483068905,0.000495701,0.003469545
gene:AT1G16320,143.8672727,-1.782491244,0.570763301,-3.122995543,0.001790205,0.010438612
gene:ATCG00040,20020.15478,-1.78134848,0.263697192,-6.755280419,1.42559260474823e-11,3.34224195568744e-10
gene:AT1G63800,154.892973,-1.780163746,0.678521284,-2.62359308,0.008700767,0.039269147
gene:AT5G52780,141.8386183,-1.779788692,0.612012705,-2.908091087,0.003636424,0.019050036
gene:AT2G28810,651.7434966,-1.778526095,0.294724718,-6.0345332,1.59422853205583e-09,2.99372788146446e-08
gene:AT2G31750,203.7620549,-1.778479148,0.510536518,-3.483549335,0.000494812,0.003464583
gene:AT1G27510,225.8662557,-1.77533478,0.55827155,-3.180055979,0.001472466,0.008863982
gene:AT4G36810,426.2045354,-1.774770118,0.34341583,-5.167991577,2.36622971281419e-07,3.34891099354761e-06
gene:AT1G69870,481.1630768,-1.770682197,0.554070161,-3.195772526,0.00139457,0.008487203
gene:AT2G28670,79.70020603,-1.761383772,0.633421583,-2.780744797,0.005423435,0.026575938
gene:AT3G05120,184.4822431,-1.759869673,0.562510045,-3.128601326,0.001756404,0.010285145
gene:AT1G70670,276.3920433,-1.757547064,0.37160563,-4.729602894,2.2495941999491e-06,2.7301506406444e-05
gene:AT3G23780,226.7076825,-1.756697295,0.406023445,-4.326590777,1.51434926500014e-05,0.000156795
gene:AT1G77580,126.0315853,-1.75534844,0.52332993,-3.354190803,0.000795975,0.00521809
gene:AT1G73850,282.767659,-1.755232126,0.41394732,-4.240230682,2.23290195416504e-05,0.000222844
gene:AT3G52720,422.2373326,-1.754877066,0.344088426,-5.100075837,3.39517418597639e-07,4.6812544936729e-06
gene:AT4G38040,171.5761597,-1.754313171,0.631136855,-2.77960819,0.005442452,0.026645225
gene:AT2G18300,564.8689965,-1.753683415,0.437157365,-4.011560947,6.03186001602275e-05,0.000540257
gene:AT1G28310,196.5558932,-1.752266679,0.492572667,-3.557377003,0.000374576,0.002733073
gene:AT1G49660,218.6845722,-1.751937379,0.516321633,-3.393112482,0.000691033,0.004592885
gene:AT5G43920,127.2863573,-1.749825252,0.583958373,-2.996489702,0.002731075,0.014929771
gene:AT3G14110,205.7759417,-1.748859248,0.542818227,-3.22181379,0.001273819,0.007859541
gene:AT2G42130,159.9433466,-1.746545571,0.507849287,-3.439102139,0.000583647,0.003973837
gene:AT1G65230,238.1925241,-1.74521231,0.391096614,-4.462355972,8.1063413492938e-06,8.87547544318585e-05
gene:AT5G55940,122.1103357,-1.739975342,0.568895884,-3.058512799,0.002224386,0.012541001
gene:AT2G42620,316.4013884,-1.736026299,0.384179992,-4.518783731,6.21958846837321e-06,6.99267750229249e-05
gene:AT3G02180,252.7036111,-1.735913881,0.389039888,-4.462046017,8.11807865673217e-06,8.88327333625815e-05
gene:AT1G13250,99.77974568,-1.734536435,0.581855994,-2.981040761,0.002872706,0.015571342
gene:AT4G17090,1001.207193,-1.732576148,0.41149257,-4.210467634,2.54842632890829e-05,0.000250138
gene:AT1G31650,209.0345473,-1.732028421,0.416311915,-4.160410398,3.17676232380488e-05,0.000305121
gene:AT1G26920,396.6053742,-1.730684698,0.441447459,-3.920477202,8.83737967487576e-05,0.000757692
gene:AT3G19720,232.7179863,-1.728689065,0.425291696,-4.064713894,4.80914182433524e-05,0.000439954
gene:AT4G00370,216.6710741,-1.726113974,0.46188764,-3.737086308,0.000186165,0.001478261
gene:AT1G73655,406.3514354,-1.725270416,0.377021972,-4.576047409,4.73843207242594e-06,5.45812929563462e-05
gene:AT3G16250,316.4867499,-1.724304914,0.34800141,-4.954879101,7.23752762603122e-07,9.43181663817528e-06
gene:AT3G13750,2940.503504,-1.72366979,0.201218948,-8.566140536,1.07011270876084e-17,4.16954036806248e-16
gene:AT4G16400,388.2439325,-1.722088534,0.375024285,-4.591938716,4.39147337173587e-06,5.0889271197575e-05
gene:AT1G12280,124.7556973,-1.721005572,0.621872459,-2.767457452,0.005649542,0.02739793
gene:AT1G55000,135.5292912,-1.715526539,0.547121565,-3.135549117,0.001715327,0.010072183
gene:AT1G01770,164.4283539,-1.715122973,0.482770769,-3.552665327,0.000381349,0.002776177
gene:AT1G68130,343.1782803,-1.715116707,0.49602765,-3.457703834,0.0005448,0.003756192
gene:AT3G21250,132.1322035,-1.71347136,0.569382143,-3.009352121,0.002618055,0.01444734
gene:AT3G42670,306.4877516,-1.711558052,0.525851527,-3.254831382,0.001134597,0.007098431
gene:AT4G32250,89.42166732,-1.71060925,0.669806227,-2.553886754,0.01065279,0.046213341
gene:AT2G47090,76.48382547,-1.710593425,0.630876663,-2.711454592,0.006698872,0.031526074
gene:AT5G49360,367.381401,-1.7096838,0.441759291,-3.870170555,0.000108759,0.000915747
gene:AT3G23670,83.60518781,-1.706509358,0.628240449,-2.716331561,0.006600977,0.031171642
gene:AT2G28671,77.3968018,-1.706291166,0.64846167,-2.631290704,0.008506124,0.038578199
gene:AT1G01140,439.2027757,-1.706236699,0.45416361,-3.756876732,0.000172047,0.001381545
gene:AT5G23210,273.1209347,-1.704601889,0.485724921,-3.509397636,0.000449123,0.003186405
gene:AT1G19600,101.126838,-1.70429087,0.584095314,-2.91783007,0.003524764,0.018531727
gene:AT3G47070,851.155306,-1.703188019,0.314630868,-5.41328964,6.18772781819381e-08,9.43003840416425e-07
gene:AT4G33740,235.1969376,-1.703065785,0.453232157,-3.757601392,0.00017155,0.001378702
gene:AT5G42765,148.2165254,-1.702815709,0.62200346,-2.737630604,0.006188354,0.029552041
gene:AT4G14030,365.6111325,-1.701718557,0.380393507,-4.473574143,7.69228686123844e-06,8.47031679091061e-05
gene:AT1G77620,99.42176014,-1.701569047,0.643202407,-2.645464366,0.008157888,0.037218067
gene:AT2G26110,251.9299646,-1.695755247,0.373170429,-4.544184412,5.51483622833998e-06,6.25881885159717e-05
gene:AT5G14740,4017.193918,-1.694332296,0.206204411,-8.216760677,2.09073714469447e-16,7.33014727888509e-15
gene:AT1G80920,974.1212244,-1.690299521,0.296487481,-5.701082267,1.19049162215757e-08,2.01890596857171e-07
gene:AT5G22880,560.4940408,-1.689395352,0.409169633,-4.128838541,3.64600311051404e-05,0.000345196
gene:AT2G45850,177.9291442,-1.688769415,0.454664847,-3.7143171,0.000203753,0.001598794
gene:AT1G69850,365.7900384,-1.687051644,0.32624484,-5.171121315,2.32693431821184e-07,3.29571977608105e-06
gene:AT3G13470,562.4017069,-1.685293357,0.408338667,-4.127195127,3.6721478930655e-05,0.0003475
gene:AT3G53760,180.1798377,-1.685244903,0.502433121,-3.354167616,0.000796041,0.00521809
gene:AT1G07050,183.1248945,-1.684237695,0.486680126,-3.460666681,0.00053884,0.003726764
gene:AT1G28330,1206.992438,-1.682013442,0.299555181,-5.61503705,1.96520132422938e-08,3.19748056540719e-07
gene:AT4G37540,91.27952606,-1.68012267,0.641243353,-2.620101498,0.00879036,0.039633837
gene:AT3G02830,293.7850603,-1.679340721,0.411582601,-4.08020338,4.49963141699866e-05,0.000414595
gene:AT3G50530,297.6582647,-1.679275418,0.342457589,-4.903601122,9.40954674844281e-07,1.20502299277463e-05
gene:AT3G03770,485.3596836,-1.678927683,0.362565455,-4.630688504,3.64451811568859e-06,4.28525868605828e-05
gene:AT1G49740,175.3080167,-1.677947204,0.473951154,-3.540337836,0.000399615,0.002888394
gene:AT3G62410,652.7993336,-1.674293434,0.303380012,-5.518799427,3.41323496164438e-08,5.38066720243498e-07
gene:AT4G37920,126.4402545,-1.67304298,0.519718128,-3.219135312,0.001285778,0.007917036
gene:AT1G19740,237.4181118,-1.672797058,0.536762033,-3.116459353,0.001830369,0.010627736
gene:AT4G12290,543.1753088,-1.67178288,0.350538473,-4.769185155,1.84972591181416e-06,2.28683694590163e-05
gene:AT2G40316,105.7825154,-1.668105152,0.610776027,-2.731124141,0.006311869,0.030049067
gene:AT3G19100,384.2721208,-1.667396524,0.477744655,-3.490141665,0.000482765,0.00339505
gene:AT1G35420,164.485069,-1.666473109,0.473972433,-3.515970538,0.00043815,0.003120053
gene:AT5G17870,447.6617972,-1.666239033,0.339058673,-4.914308839,8.90962086259688e-07,1.14710623654358e-05
gene:AT2G19090,197.1415163,-1.66348207,0.538393644,-3.089713426,0.002003497,0.011473761
gene:AT1G54580,609.5411632,-1.663478846,0.324237594,-5.130431743,2.89078370327897e-07,4.04667670696099e-06
gene:AT1G16080,303.9096513,-1.661716351,0.535788481,-3.101440978,0.001925813,0.011104865
gene:AT5G21920,193.0357618,-1.66039148,0.470670398,-3.527715969,0.000419162,0.00300709
gene:AT4G16410,369.6727568,-1.660275899,0.378704546,-4.384092861,1.16470086676223e-05,0.000123584
gene:AT5G61420,1198.358478,-1.65983244,0.289788858,-5.727730357,1.01783176057623e-08,1.75582606291859e-07
gene:AT5G25770,138.1036117,-1.657919797,0.623786219,-2.657833321,0.007864478,0.036127797
gene:AT2G17972,192.5136007,-1.657123004,0.496401447,-3.338271906,0.000843012,0.005492992
gene:AT2G33530,260.0325239,-1.65641597,0.648827029,-2.552939219,0.010681813,0.046317537
gene:AT5G56860,141.4613872,-1.6550615,0.521291858,-3.174922984,0.001498763,0.008997926
gene:AT4G26510,245.272719,-1.6546753,0.610705842,-2.709447309,0.006739541,0.031686049
gene:AT2G28550,219.4058455,-1.654198023,0.594842459,-2.780901056,0.005420826,0.026569914
gene:AT4G36850,177.8696134,-1.653978342,0.550738526,-3.003200726,0.002671562,0.014675291
gene:AT2G07680,507.2685939,-1.652754053,0.5315705,-3.109190696,0.001876006,0.010859959
gene:AT3G48200,479.0257257,-1.651342845,0.346538239,-4.765254337,1.88615577198508e-06,2.32722604481851e-05
gene:AT2G39140,129.2893455,-1.649459915,0.515154745,-3.2018727,0.001365373,0.0083325
gene:AT5G36250,375.7449941,-1.648831238,0.417855962,-3.945932066,7.94901507506023e-05,0.000689512
gene:AT4G09730,270.075451,-1.646975333,0.354645391,-4.644006021,3.41717596328573e-06,4.04264308182691e-05
gene:AT4G15660,368.6427774,-1.646011569,0.532630647,-3.090343332,0.001999252,0.01145627
gene:AT2G37630,409.7129395,-1.644528503,0.484663854,-3.393132143,0.000690983,0.004592885
gene:AT5G04810,485.2635948,-1.644204028,0.322565347,-5.097274218,3.44579012105908e-07,4.74764268075484e-06
gene:AT5G56360,328.6721184,-1.643728344,0.367457369,-4.473249103,7.70399407286756e-06,8.47835779957431e-05
gene:AT2G44270,88.59077334,-1.643715837,0.624567124,-2.631768105,0.008494182,0.038533116
gene:AT3G53190,279.2147779,-1.643684231,0.441321932,-3.724456256,0.000195737,0.001543441
gene:AT2G28410,146.4158312,-1.641792762,0.556746054,-2.948907768,0.003188991,0.017050474
gene:AT3G06750,184.770927,-1.639099294,0.504283431,-3.250353264,0.001152617,0.007200772
gene:AT4G18370,160.2005724,-1.636831827,0.515420845,-3.175719107,0.001494656,0.00897633
gene:AT3G50340,153.1952471,-1.63647412,0.580266557,-2.820210989,0.004799208,0.024037252
gene:AT5G41920,176.4750208,-1.636243862,0.507064054,-3.226897766,0.001251402,0.0077475
gene:AT1G67840,276.1964246,-1.631299594,0.525623122,-3.103553719,0.001912115,0.011045736
gene:AT1G06470,210.3124469,-1.629830392,0.414583831,-3.931244473,8.45072838577269e-05,0.000728109
gene:AT2G44300,297.9174869,-1.627457982,0.570569088,-2.852341665,0.004339843,0.022092468
gene:ATCG00050,1380.318908,-1.626522969,0.395941204,-4.107991171,3.99115357377107e-05,0.000374229
gene:AT1G65320,138.9627982,-1.626045665,0.529886203,-3.068669565,0.002150143,0.012201046
gene:AT1G64770,183.949167,-1.62529574,0.490383018,-3.314339362,0.000918599,0.005923351
gene:AT1G07820,180.4165701,-1.623357468,0.617816581,-2.62757187,0.008599667,0.038910766
gene:AT1G02640,280.0782432,-1.622348954,0.472890267,-3.430709122,0.000602006,0.004078637
gene:AT4G30310,326.4385778,-1.620879071,0.457720945,-3.541194885,0.000398319,0.002881191
gene:AT5G41600,141.8168561,-1.620802218,0.622646582,-2.603085385,0.009238894,0.041229179
gene:AT4G37250,221.3919922,-1.619999279,0.530641244,-3.052908716,0.002266349,0.012743991
gene:AT4G12310,218.2492527,-1.61791979,0.551564943,-2.933326002,0.003353516,0.017757488
gene:AT3G20230,243.9445591,-1.617369574,0.538576282,-3.003046418,0.002672917,0.014678545
gene:AT3G46100,146.3389639,-1.616393488,0.621729395,-2.599834432,0.009326875,0.041529518
gene:AT3G24430,262.824553,-1.613571951,0.467799566,-3.44928056,0.000562082,0.003851006
gene:AT4G17600,510.5094143,-1.613409274,0.292068041,-5.52408701,3.31203308456851e-08,5.23399119965309e-07
gene:AT2G02230,245.3370467,-1.612991016,0.439078361,-3.673583488,0.000239172,0.001845127
gene:AT4G34139,312.8786173,-1.610732914,0.588153139,-2.738628442,0.006169606,0.029489091
gene:AT1G55330,348.9694685,-1.608010816,0.404757895,-3.972771962,7.10410531606223e-05,0.000624668
gene:AT5G46290,604.4179785,-1.607777674,0.403766644,-3.981947736,6.83528124449359e-05,0.000602682
gene:AT2G35500,155.9326243,-1.605411798,0.498846688,-3.218246883,0.001289768,0.007939061
gene:AT1G19050,212.2826785,-1.605077603,0.439467472,-3.652324014,0.000259878,0.00198261
gene:AT1G55335,348.3676375,-1.604695284,0.404637412,-3.965761044,7.31621311316482e-05,0.000641853
gene:AT1G19400,211.1107158,-1.60010289,0.563589354,-2.839129019,0.004523686,0.02283554
gene:AT1G69970,181.1250489,-1.599977865,0.531573681,-3.009889169,0.00261343,0.014430094
gene:AT5G21430,226.0011158,-1.599773069,0.54780916,-2.920310916,0.003496823,0.018409971
gene:AT1G22630,152.0705191,-1.597663674,0.487802937,-3.275223562,0.001055784,0.006665047
gene:AT5G40140,147.9478333,-1.594661305,0.601537605,-2.650975253,0.008025972,0.03675563
gene:AT5G19370,180.7403353,-1.593551936,0.520811353,-3.059748844,0.002215227,0.012500347
gene:AT3G26710,317.1338572,-1.59267941,0.345294343,-4.612526798,3.97803237959873e-06,4.65749192472727e-05
gene:AT5G57180,335.7459285,-1.591228304,0.499773002,-3.183902084,0.001453042,0.008770192
gene:AT3G47650,418.6990635,-1.588252584,0.345232634,-4.600528535,4.21420284286934e-06,4.90417027324964e-05
gene:AT1G04550,136.5764168,-1.587776647,0.544087779,-2.918236191,0.003520176,0.018512663
gene:AT3G12560,149.8595614,-1.586981474,0.507786055,-3.1252955,0.001776265,0.010376192
gene:AT5G14590,181.4895634,-1.585984721,0.586574796,-2.703806455,0.00685502,0.032134786
gene:AT3G26890,432.3571967,-1.584988369,0.395833728,-4.004177151,6.22337176272864e-05,0.000554828
gene:AT1G30820,530.6230343,-1.584101269,0.355121319,-4.460732669,8.16799270751536e-06,8.92267444008261e-05
gene:AT3G05420,214.364801,-1.58380585,0.501201853,-3.160015949,0.001577605,0.009392435
gene:AT1G73885,434.0709186,-1.582922064,0.401540243,-3.942125583,8.07626675514199e-05,0.000698975
gene:AT1G19000,735.1683554,-1.582757614,0.296135276,-5.344711491,9.05611821212934e-08,1.35651488986043e-06
gene:AT1G64860,391.5507225,-1.577915753,0.314501351,-5.01719865,5.24303484147448e-07,7.03751287508374e-06
gene:AT1G77590,208.1680975,-1.577845928,0.561107839,-2.81201904,0.004923159,0.024568567
gene:AT5G46580,345.2135051,-1.577600085,0.333260423,-4.733835687,2.20316105255722e-06,2.6788656942275e-05
gene:AT5G45930,243.2476451,-1.577152502,0.394571741,-3.997124826,6.41164951829885e-05,0.000568716
gene:AT4G01940,335.6719128,-1.574800409,0.520942987,-3.022980344,0.002502985,0.013896007
gene:AT2G26080,2008.76418,-1.572033334,0.279349316,-5.627482301,1.82858918474586e-08,2.99291535952281e-07
gene:AT2G16370,290.7736032,-1.569902156,0.546456802,-2.872875131,0.004067549,0.020877913
gene:AT3G11660,134.7763879,-1.568911685,0.577655528,-2.71599874,0.006607617,0.031187693
gene:AT2G29560,135.7502249,-1.568190237,0.602838359,-2.601344479,0.009285916,0.041386399
gene:AT5G27670,207.3833543,-1.56770871,0.484364276,-3.236631577,0.001209495,0.007521923
gene:AT3G04830,221.0048326,-1.566509349,0.443929835,-3.52873185,0.000417556,0.002997806
gene:AT2G03420,186.2350887,-1.564856449,0.418102034,-3.742762103,0.000182009,0.001448842
gene:AT2G03410,186.2350887,-1.564856449,0.418102034,-3.742762103,0.000182009,0.001448842
gene:AT5G48470,147.7928743,-1.564012219,0.555779046,-2.814089934,0.004891554,0.024441983
gene:AT1G66200,861.2400309,-1.561128842,0.440873661,-3.540989127,0.00039863,0.002882356
gene:AT1G73590,145.4553825,-1.560542891,0.55952129,-2.789067939,0.005285998,0.026062241
gene:AT5G22640,1132.840302,-1.55986857,0.305231227,-5.110448846,3.21394326761145e-07,4.4633463214275e-06
gene:AT5G23660,2322.398882,-1.559226533,0.267826935,-5.821768938,5.82280142706968e-09,1.03583439804286e-07
gene:AT1G72640,153.5209994,-1.559141036,0.531668659,-2.932542683,0.003361987,0.017791763
gene:AT5G48500,172.4630635,-1.558776209,0.469367732,-3.321012718,0.000896915,0.005797116
gene:AT3G22150,278.2702658,-1.555837781,0.508316798,-3.060764049,0.00220773,0.012461697
gene:AT5G48810,395.3474204,-1.55343769,0.464048207,-3.347578265,0.00081521,0.005333499
gene:AT1G79560,342.4622328,-1.552735795,0.368512386,-4.213524031,2.51416823258514e-05,0.000246902
gene:AT4G00430,297.9989063,-1.550881565,0.565086205,-2.744504383,0.006060235,0.029060138
gene:AT5G58300,678.938751,-1.550695579,0.405039789,-3.828501844,0.000128926,0.001068717
gene:AT5G28750,190.6885464,-1.548549392,0.454225887,-3.409205499,0.000651524,0.00436648
gene:AT4G13500,191.1535361,-1.54818335,0.448488911,-3.451999171,0.000556449,0.003824377
gene:AT1G20670,194.6922486,-1.548078248,0.491610264,-3.148994971,0.00163833,0.009702947
gene:AT1G14345,235.7049553,-1.547880317,0.481655455,-3.213667159,0.001310515,0.008053892
gene:AT5G52440,369.3921786,-1.546146765,0.431461939,-3.583506739,0.000339012,0.002507803
gene:AT4G25550,152.4339941,-1.545067799,0.488556549,-3.162515789,0.001564123,0.009320814
