,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:AT5G17760,463.9764118,1.770573609,0.470166856,3.765840972,0.000165989,0.001340732
gene:AT2G30490,2696.941717,1.766666054,0.229067363,7.712430223,1.23444172864848e-14,3.75957822674461e-13
gene:AT5G48655,225.1968387,1.761645051,0.419034362,4.204058691,2.62170909711849e-05,0.000256807
gene:AT5G44290,649.1867775,1.761599621,0.300672751,5.858860225,4.66054748367359e-09,8.36031854294029e-08
gene:AT1G08410,321.9617674,1.761031906,0.34311142,5.132536558,2.85863180981042e-07,4.00458115540254e-06
gene:AT1G03400,114.733565,1.760328055,0.608604104,2.89240254,0.003823078,0.019840011
gene:AT3G49530,538.041424,1.760054511,0.395078413,4.454949839,8.3912811643195e-06,9.13548528567997e-05
gene:AT1G54115,295.1581239,1.756950923,0.481103517,3.651918685,0.000260288,0.00198417
gene:AT1G27100,758.6991441,1.756860241,0.315113264,5.575329395,2.47061930113059e-08,3.98612575927591e-07
gene:AT3G55510,184.6511688,1.756668467,0.472566771,3.717291554,0.00020137,0.001581383
gene:AT1G17690,297.1377671,1.754824034,0.436582458,4.01945612,5.83326443591516e-05,0.000525649
gene:AT3G45140,566.9836514,1.753843514,0.428615306,4.091882604,4.2788526465852e-05,0.000397104
gene:AT1G78895,108.9177547,1.753838554,0.664934223,2.637612102,0.008349202,0.037992416
gene:AT2G02360,162.6545181,1.749292372,0.618660896,2.827546374,0.004690622,0.023548538
gene:AT5G03490,117.2223299,1.747833509,0.604542181,2.89116883,0.003838119,0.019901969
gene:AT5G54930,162.9377927,1.745807407,0.512851658,3.4041177,0.000663781,0.004440899
gene:AT2G42650,117.5587457,1.745282992,0.674295673,2.588305194,0.009644948,0.042696865
gene:AT2G42270,863.9247944,1.745191021,0.272114185,6.413451105,1.42261756902752e-10,2.96990704649042e-09
gene:AT3G02750,690.1499347,1.744501363,0.330903269,5.271937534,1.34991026228162e-07,1.9684146006361e-06
gene:AT1G22020,291.1221688,1.741728328,0.49711149,3.503697587,0.000458846,0.003244625
gene:AT4G17720,295.9475933,1.741468407,0.345388277,5.042059978,4.60546877599547e-07,6.23070227690657e-06
gene:AT3G23570,387.0506409,1.735857934,0.367632163,4.721724887,2.33852865894018e-06,2.83094337278494e-05
gene:AT3G44635,163.3907496,1.734989466,0.47573162,3.646992115,0.000265328,0.002016996
gene:AT3G44630,697.92313,1.734951288,0.341137539,5.085782395,3.66113631949458e-07,5.0263589071064e-06
gene:AT1G61250,678.508328,1.733963484,0.303704734,5.709372593,1.13393404868134e-08,1.92979333059403e-07
gene:AT2G42760,231.855049,1.731513751,0.435796436,3.973216871,7.09084326579015e-05,0.000623787
gene:AT5G05140,470.7009977,1.728831793,0.29673404,5.826199763,5.67037373106897e-09,1.00965174445528e-07
gene:AT3G19553,245.4871878,1.72673284,0.559831422,3.084379997,0.002039769,0.011653746
gene:AT1G15440,400.7104294,1.726372155,0.402188013,4.292450546,1.76711917224773e-05,0.00018065
gene:AT2G44080,350.339228,1.723690256,0.456103601,3.779163879,0.000157356,0.001275815
gene:AT5G47880,600.5707913,1.72236759,0.325124815,5.297558075,1.17361584906104e-07,1.73101592817831e-06
gene:AT5G48150,355.4163258,1.721748143,0.447703683,3.845731475,0.000120193,0.00100368
gene:AT5G50960,266.1810108,1.72024136,0.481596122,3.5719585,0.000354322,0.00260404
gene:AT1G69730,199.9030404,1.720183198,0.620411771,2.772647582,0.00556023,0.027073946
gene:AT2G31390,145.6232592,1.719499223,0.591321395,2.907892792,0.003638731,0.019052853
gene:AT4G23850,1464.424544,1.718618359,0.242795183,7.078469741,1.45754940754345e-12,3.68174684992078e-11
gene:AT1G77370,221.3684977,1.717821596,0.421296263,4.077466964,4.5528996288032e-05,0.000419102
gene:AT1G78830,2617.111617,1.716942526,0.226552359,7.578568305,3.49388944330293e-14,1.02204231010174e-12
gene:AT2G22010,879.5850678,1.714619311,0.287151716,5.971126809,2.3562050783929e-09,4.36079186047179e-08
gene:AT5G50950,277.0991397,1.714305348,0.445705251,3.846275859,0.000119927,0.001001888
gene:AT4G01560,397.8624226,1.712149077,0.423500508,4.042850119,5.28053775945868e-05,0.000480112
gene:AT1G68725,195.9649712,1.711497017,0.535607475,3.195431538,0.001396219,0.008491129
gene:AT1G74450,149.0801566,1.709226073,0.485597098,3.519844082,0.000431801,0.003081682
gene:AT2G40810,70.93668658,1.708647416,0.658581692,2.594435036,0.009474652,0.042097898
gene:AT4G35940,501.3867126,1.707854602,0.444667873,3.840742062,0.000122663,0.001022232
gene:AT3G26600,353.8450364,1.706504239,0.31972875,5.33734998,9.43148813963788e-08,1.40726576520736e-06
gene:AT4G26090,359.1220807,1.704021972,0.430551958,3.95776152,7.56554356674813e-05,0.000659941
gene:AT5G14250,161.8057494,1.703995875,0.549419196,3.101449474,0.001925757,0.011104865
gene:AT2G03240,474.9001466,1.703284708,0.365043959,4.665971499,3.071622789408e-06,3.66311000313043e-05
gene:AT3G52220,454.5221531,1.700930437,0.331684961,5.128150613,2.92602317998948e-07,4.09303009945039e-06
gene:AT1G72750,528.1491292,1.69971998,0.291677529,5.827394335,5.6299473649895e-09,1.00338173038257e-07
gene:AT2G30930,219.9419981,1.699444756,0.55494002,3.062393585,0.002195745,0.012415895
gene:AT1G48850,1103.299492,1.698804236,0.321608676,5.282208982,1.27635483662166e-07,1.86823406047861e-06
gene:AT5G48240,266.7445884,1.698512359,0.469099713,3.620791724,0.000293703,0.002197976
gene:AT5G49640,157.9516043,1.697978264,0.533412952,3.183234034,0.001456398,0.008787698
gene:AT5G51280,280.1748118,1.696918676,0.439491107,3.861099001,0.000112878,0.000947527
gene:AT2G01190,708.2798321,1.694876574,0.389201355,4.354755074,1.33215781027712e-05,0.000139355
gene:AT1G21250,425.9045345,1.692807538,0.515364927,3.284677417,0.001020992,0.006481548
gene:AT5G61760,131.2953585,1.692337501,0.646535712,2.617546827,0.008856434,0.03984774
gene:AT4G33300,1153.664887,1.688964574,0.245366128,6.883446337,5.84216118751758e-12,1.40914684883883e-10
gene:AT4G03260,878.8313112,1.68657024,0.29811387,5.657469882,1.53620763248198e-08,2.56008004415699e-07
gene:AT3G10720,154.8722947,1.684284381,0.666165832,2.528325982,0.011460789,0.049065226
gene:AT5G51070,1208.659848,1.684222383,0.257583294,6.538554407,6.2116288890398e-11,1.35865264609361e-09
gene:AT3G52040,270.4355016,1.68309394,0.472260149,3.563912697,0.000365368,0.00267399
gene:AT5G54690,232.9079421,1.683056293,0.548214516,3.070068825,0.002140094,0.012159004
gene:AT3G10800,320.2760535,1.682350164,0.415076771,4.053106034,5.05420803446923e-05,0.00046084
gene:AT3G46520,245.7426549,1.681968965,0.507941396,3.311344531,0.000928488,0.005979103
gene:AT4G24400,372.3443614,1.679123165,0.449087716,3.738964807,0.00018478,0.001468471
gene:AT4G12770,369.6439073,1.677666253,0.456106272,3.678235439,0.000234853,0.001813258
gene:AT5G51130,118.8777365,1.673076886,0.60947464,2.745113209,0.006049003,0.029020739
gene:AT1G75510,363.3316193,1.668631794,0.369289702,4.518489919,6.22822381989233e-06,6.9982984287967e-05
gene:AT3G18370,200.9703122,1.665556749,0.450364105,3.698244887,0.000217095,0.001690393
gene:AT2G27510,467.9367712,1.665539207,0.47205477,3.528275346,0.000418277,0.003001861
gene:AT3G21240,585.5685164,1.665435775,0.40789323,4.083018916,4.44544028762505e-05,0.000409994
gene:AT5G49480,667.4847889,1.665353659,0.254054614,6.55510102,5.56042222724733e-11,1.22456529782673e-09
gene:AT2G31270,153.8073688,1.665051337,0.518891381,3.208862966,0.00133261,0.008162408
gene:AT1G63780,205.197612,1.662739887,0.540725116,3.075018779,0.002104893,0.011990228
gene:AT2G20630,495.5620126,1.661177792,0.439639221,3.778502265,0.000157774,0.00127867
gene:AT3G19613,108.1944079,1.660790285,0.552883946,3.003867806,0.002665711,0.014647334
gene:AT3G13050,173.5523694,1.660147806,0.567565604,2.925032447,0.003444203,0.018162746
gene:AT4G39730,182.1897632,1.660055573,0.421684746,3.936721891,8.26022419680148e-05,0.000712653
gene:AT1G06870,228.5755124,1.658226669,0.576310802,2.877313187,0.004010773,0.020636023
gene:AT5G35160,666.1681718,1.657573943,0.313638154,5.284988196,1.25712862914005e-07,1.84149253072204e-06
gene:AT2G28470,182.4224983,1.657452424,0.631640294,2.624044794,0.008689236,0.039242235
gene:AT3G02190,117.6630355,1.655528888,0.636016764,2.602964233,0.00924216,0.041229179
gene:AT4G39940,1921.189856,1.653847213,0.278735466,5.933393541,2.96736434587777e-09,5.4292613050813e-08
gene:AT4G25730,781.5945277,1.652250423,0.276139894,5.983381826,2.18551617779867e-09,4.06050341604911e-08
gene:AT1G27390,469.0202394,1.651429247,0.347598186,4.750971991,2.02441175185241e-06,2.48032319539498e-05
gene:AT1G20440,1469.019697,1.65081378,0.233679776,7.064427266,1.61279791293866e-12,4.05792604290762e-11
gene:AT2G33470,348.1538593,1.646739646,0.465890995,3.53460287,0.000408388,0.002939664
gene:AT5G45540,118.7526674,1.645632614,0.581765425,2.828687548,0.004673931,0.023476988
gene:AT1G56145,230.0043752,1.642419215,0.519199509,3.163368201,0.001559549,0.009299321
gene:AT4G09035,772.9494924,1.63996372,0.375227931,4.370580084,1.23916895659441e-05,0.000130622
gene:AT3G17240,901.8731223,1.636523543,0.300978309,5.437347125,5.40797156779568e-08,8.30747300374551e-07
gene:AT1G71040,272.6573985,1.636473873,0.589789995,2.774672151,0.005525738,0.026979915
gene:AT5G45510,1156.417698,1.636131614,0.264421343,6.187592871,6.1089857054424e-10,1.20477209895856e-08
gene:AT1G70750,450.2273853,1.634596153,0.388917132,4.20294201,2.63468102905105e-05,0.000257816
gene:AT1G07360,400.4654679,1.633985712,0.416158335,3.926355851,8.62425372015921e-05,0.000741732
gene:AT5G63320,642.7544768,1.633425887,0.306366984,5.331598946,9.73517526528124e-08,1.449208457124e-06
gene:AT3G26000,440.1543184,1.633080094,0.390588345,4.181077375,2.90131106232473e-05,0.000281616
gene:AT3G47670,264.1339658,1.631285751,0.473990603,3.441599351,0.000578286,0.003944313
gene:AT5G56950,463.6598565,1.630280042,0.411924396,3.957716656,7.56696429190865e-05,0.000659941
gene:AT3G63500,1227.631066,1.628781536,0.245412929,6.6369019,3.2034468930903e-11,7.2712200233729e-10
gene:AT5G35200,556.4481191,1.628020565,0.295413571,5.510987726,3.56825607446799e-08,5.60210382719086e-07
gene:AT3G59820,450.6604944,1.627260219,0.369176506,4.407810877,1.04420661156209e-05,0.000112096
gene:AT1G61870,344.9723339,1.624639604,0.478647878,3.394227111,0.000688226,0.004578974
gene:AT3G57340,298.9135956,1.622726909,0.413481358,3.924546728,8.68931922731003e-05,0.000746661
gene:AT2G17480,435.0645844,1.621004525,0.35980307,4.505254849,6.62933330960477e-06,7.40576944534374e-05
gene:AT5G15640,224.4962438,1.620171013,0.395853716,4.09285286,4.260981226411e-05,0.000395827
gene:AT5G58787,258.0182221,1.619115586,0.435936057,3.71411256,0.000203918,0.001599435
gene:AT3G22330,498.1354189,1.618957222,0.359553163,4.502692196,6.70980285734215e-06,7.48697306655778e-05
gene:AT2G19180,155.2641161,1.618273646,0.614323424,2.634237246,0.008432654,0.038290099
gene:AT1G52780,476.8905812,1.617336311,0.288511898,5.605787218,2.07310525346314e-08,3.36451348386665e-07
gene:AT5G48450,90.5074032,1.612355524,0.622237754,2.591220982,0.009563606,0.042375756
gene:AT4G24390,250.3554933,1.611683931,0.413284961,3.899691698,9.63152534825806e-05,0.00081885
gene:AT3G13230,144.6917402,1.611434146,0.635186535,2.536946324,0.01118241,0.048044425
gene:AT3G22125,8854.011181,1.609729637,0.213017506,7.556795064,4.13122090469203e-14,1.19575548832349e-12
gene:AT3G22142,8854.011181,1.609729637,0.213017506,7.556795064,4.13122090469203e-14,1.19575548832349e-12
gene:AT3G10530,240.3065368,1.60941621,0.546696982,2.943890788,0.003241143,0.017276525
gene:AT5G52820,222.4959057,1.608438915,0.531965855,3.02357548,0.002498067,0.013872705
gene:AT5G02800,216.930732,1.607403983,0.510932318,3.146021353,0.001655079,0.00977541
gene:AT5G40770,576.1379374,1.607112283,0.291744352,5.508632036,3.61632940621004e-08,5.65911450493746e-07
gene:AT5G15870,352.6428805,1.606605399,0.364192864,4.41141372,1.02697876537697e-05,0.000110568
gene:AT4G21800,231.6151232,1.604803175,0.423451478,3.789815976,0.000150759,0.001227065
gene:AT1G15780,883.5352295,1.604649954,0.282814599,5.67385827,1.39616657110666e-08,2.33885240736823e-07
gene:AT5G59560,163.4704292,1.604412705,0.505930807,3.171209742,0.001518055,0.009088498
gene:AT4G14680,450.7413858,1.604077207,0.354630606,4.523233973,6.09018526768593e-06,6.85215266201527e-05
gene:AT3G25070,300.2976945,1.600438776,0.376820948,4.247212856,2.16446302453484e-05,0.000217327
gene:AT3G47730,296.5576172,1.597366008,0.537031352,2.974437159,0.002935266,0.015874682
gene:AT1G22200,373.7442649,1.596696056,0.495229313,3.224154982,0.00126345,0.007812042
gene:AT4G09030,861.1707147,1.596670582,0.39229237,4.070103583,4.69922391906741e-05,0.000430717
gene:AT5G37600,508.4600377,1.596339375,0.32088841,4.974749243,6.53321548255629e-07,8.61900833504068e-06
gene:AT3G54890,4455.620912,1.595860096,0.210399166,7.584916441,3.3270140765857e-14,9.74708781523921e-13
gene:AT2G41650,277.1186411,1.593778585,0.384603467,4.143952719,3.41370155524505e-05,0.000325766
gene:AT4G26450,496.2125073,1.593578124,0.382155501,4.169973013,3.04635710918695e-05,0.000293769
gene:AT1G69960,337.4646664,1.59292696,0.473390813,3.364930024,0.000765631,0.005036521
gene:AT3G09570,282.0385366,1.592856907,0.441219548,3.610123159,0.000306052,0.002285059
gene:AT4G25520,291.3046778,1.592256732,0.367797583,4.329165843,1.49675190891089e-05,0.000155223
gene:AT5G64250,316.0185601,1.591557235,0.396288921,4.016153749,5.91556710373262e-05,0.000531077
gene:AT1G52540,145.0614503,1.589318113,0.612449592,2.595018649,0.009458579,0.042038457
gene:AT4G28220,166.9373839,1.587654245,0.551928865,2.87655592,0.00402041,0.02067455
gene:AT1G21380,529.6900466,1.585299095,0.371103472,4.271851962,1.93856258518543e-05,0.000196528
gene:AT3G47250,224.2260107,1.584350849,0.54883025,2.88677756,0.003892093,0.020143857
gene:AT4G33420,237.4775223,1.58097805,0.525961317,3.005882749,0.002648111,0.01457559
gene:AT1G08830,246.2546898,1.580854749,0.467767426,3.379574254,0.000725982,0.004805129
gene:AT4G27500,2609.610553,1.580653371,0.219468875,7.20217558,5.9259314165858e-13,1.54346857789504e-11
gene:AT1G20920,1895.100857,1.579848597,0.287337406,5.498235041,3.83611395920601e-08,5.99330531548679e-07
gene:AT1G14330,324.2468641,1.578985752,0.385923526,4.091447253,4.28689458836493e-05,0.000397659
gene:AT3G20330,346.2618193,1.576722424,0.368996218,4.273004293,1.92856742738984e-05,0.00019589
gene:AT5G59420,747.6997959,1.573583611,0.297528357,5.288852557,1.23086056630084e-07,1.81128472325371e-06
gene:AT5G27120,512.5140138,1.572992269,0.418916327,3.754908001,0.000173405,0.001391869
gene:AT4G21790,550.3666499,1.572302621,0.341136665,4.609010939,4.04589048697133e-06,4.72831208823462e-05
gene:AT3G06300,123.7575845,1.571906889,0.6135051,2.562174119,0.010401915,0.045328519
gene:AT3G22660,505.6917256,1.57165826,0.313591999,5.011793246,5.3925126936937e-07,7.22303996716885e-06
gene:AT4G11670,281.1770824,1.570943638,0.438865859,3.579553081,0.000344182,0.002541167
gene:AT1G31870,281.7466112,1.566005763,0.402178557,3.893807201,9.86830917923388e-05,0.000836763
gene:AT3G66654,241.9648833,1.564654786,0.440482837,3.552135641,0.000382118,0.00278072
gene:AT2G18630,230.8823858,1.563031332,0.457968759,3.412964969,0.000642602,0.004318716
gene:AT3G56070,234.2497066,1.561851416,0.438164191,3.564534589,0.000364502,0.002669141
gene:AT1G33250,143.7446615,1.561571195,0.46709302,3.343169623,0.000828273,0.005409769
gene:AT4G05390,252.7469519,1.561201098,0.497944516,3.135291277,0.001716836,0.010077966
gene:AT1G77180,1119.250689,1.561004848,0.266890207,5.848865227,4.9493789326771e-09,8.85368454425361e-08
gene:AT3G54620,603.5731654,1.560219856,0.335420537,4.651533474,3.29475779112975e-06,3.91224540183006e-05
gene:AT5G48560,152.849251,1.559164978,0.597506382,2.609453264,0.009068703,0.040622388
gene:AT1G63830,519.8640857,1.558783518,0.381346104,4.087582126,4.35892390533494e-05,0.000403174
gene:AT1G10270,296.7379312,1.557816891,0.542711856,2.870430921,0.004099128,0.021028786
gene:AT4G25690,106.3021984,1.557560217,0.597367196,2.607374874,0.009123941,0.040822319
gene:AT4G30760,381.2199026,1.552612488,0.474165477,3.274410648,0.001058826,0.006679871
gene:AT5G17910,1024.912577,1.551945765,0.289447157,5.361758541,8.24156571318299e-08,1.24223693694085e-06
gene:AT3G49240,462.2412003,1.551596769,0.423707021,3.66195671,0.000250296,0.001918638
gene:AT2G02180,352.3122531,1.550033168,0.449548947,3.447974192,0.000564808,0.003863335
gene:AT1G17130,400.7845591,1.549953154,0.425989027,3.638481408,0.00027425,0.002075805
gene:AT2G17870,557.8087925,1.549129459,0.348110151,4.450112859,8.58251755212484e-06,9.32785419781473e-05
gene:AT5G03330,250.6964656,1.548516794,0.493749357,3.136240626,0.001711287,0.010051528
gene:AT1G50640,637.0943449,1.547949708,0.277784607,5.572481946,2.51135524024797e-08,4.04845608578668e-07
gene:AT4G15260,179.9387983,1.545026311,0.586108178,2.63607704,0.008387069,0.038128082
gene:AT4G33890,155.4875628,1.544378079,0.503984785,3.064334726,0.002181547,0.01234649
gene:AT5G63030,192.570815,1.543619326,0.485333538,3.180532986,0.001470044,0.008856153
gene:AT5G57660,138.0354154,1.543198147,0.568554896,2.71424652,0.006642671,0.031314754
gene:AT5G11970,391.0956371,1.54290827,0.335189322,4.603094932,4.1625837244938e-06,4.85290197026387e-05
gene:AT2G30740,268.3513282,1.541016836,0.46978465,3.280262216,0.001037106,0.006564362
gene:AT2G21120,334.667663,1.540725671,0.466614292,3.30192559,0.000960235,0.006156766
gene:AT2G33540,524.5784964,1.537046009,0.325615158,4.72043752,2.35337890420049e-06,2.84712992759592e-05
gene:AT5G41990,730.5788836,1.536536098,0.273520158,5.617633858,1.93590186510316e-08,3.15781687283946e-07
gene:AT2G21470,523.1232684,1.534836692,0.356796202,4.301718136,1.69478815578073e-05,0.00017398
gene:AT4G24200,464.8811338,1.534199748,0.353396521,4.341298388,1.4164321163719e-05,0.00014769
gene:AT2G24550,251.1384326,1.533555809,0.534730721,2.867902941,0.004132023,0.021174966
gene:AT3G50550,200.9693175,1.53306192,0.476603148,3.216642452,0.001297001,0.007978485
gene:AT5G62630,129.7514119,1.532472766,0.525579771,2.915775779,0.003548054,0.018643991
gene:AT4G36020,282.3908841,1.531069397,0.388009243,3.945961146,7.94805025036094e-05,0.000689512
gene:AT4G25630,289.1608494,1.529516751,0.411400936,3.717825165,0.000200945,0.001580407
gene:AT5G49645,162.5799338,1.527243621,0.505534354,3.021048146,0.002519013,0.013964851
gene:AT3G21140,357.7589686,1.5237259,0.40709214,3.742950924,0.000181872,0.001448842
gene:AT1G53390,274.1394375,1.521883739,0.460773955,3.302885771,0.000956954,0.006141862
gene:AT5G01730,252.670517,1.521327065,0.422784661,3.598349717,0.000320243,0.002382696
gene:AT1G25560,593.380106,1.520008832,0.30160527,5.039729022,4.66191450486777e-07,6.29701967646982e-06
gene:AT1G48110,461.3113099,1.518310662,0.440056843,3.450260315,0.000560046,0.003841686
gene:AT5G44060,202.906294,1.518048079,0.43675947,3.475707302,0.000509508,0.003550692
gene:AT4G39980,2536.460331,1.518039573,0.230507616,6.585637385,4.52938044909125e-11,1.01412215775255e-09
gene:AT3G10260,341.3695788,1.515318296,0.398365284,3.803841235,0.00014247,0.00116791
gene:AT3G47470,4781.420145,1.513985734,0.175210403,8.640958024,5.57435968092668e-18,2.24937683728463e-16
gene:AT1G71697,234.9209429,1.513809534,0.433760939,3.489962786,0.000483088,0.003396083
gene:AT3G48195,226.6218566,1.51357953,0.440802323,3.433692274,0.00059542,0.004039704
gene:AT1G05960,440.4160768,1.513028379,0.304897508,4.96241635,6.96215540165728e-07,9.14103459557295e-06
gene:AT5G09920,183.991667,1.512217556,0.537158685,2.815215685,0.004874451,0.024363393
gene:AT3G61800,187.0014961,1.508919652,0.530670533,2.84342084,0.004463209,0.022595438
gene:AT3G57880,274.4589255,1.506870334,0.40016395,3.765632393,0.000166128,0.001341289
gene:AT4G23460,474.5420826,1.506266052,0.372314313,4.045683978,5.21705738177459e-05,0.000474565
gene:AT1G30900,168.2979029,1.505546522,0.51297996,2.934903195,0.003336518,0.017696691
gene:AT3G52950,167.9999822,1.503961586,0.482656663,3.116007091,0.001833179,0.010637631
gene:AT5G20910,185.5116267,1.503326061,0.594187054,2.530055224,0.011404458,0.048889309
gene:AT2G45000,303.1002155,1.503257658,0.484098847,3.105270061,0.001901054,0.010988433
gene:AT1G74740,217.8622004,1.503103085,0.53836306,2.791987783,0.005238533,0.025867442
gene:AT5G55920,563.318618,1.503041464,0.284651017,5.280295436,1.28975750209465e-07,1.88498499622762e-06
gene:AT5G13070,179.7800707,1.501905492,0.486317683,3.088321781,0.002012904,0.011510509
gene:AT3G51580,228.2719953,1.49966322,0.536816751,2.793622248,0.005212132,0.025763514
gene:AT1G79150,349.7876524,1.498322107,0.37159286,4.032160653,5.52663845810867e-05,0.000501304
gene:AT1G72930,594.6452034,1.4978523,0.446745347,3.352810071,0.000799956,0.005239044
gene:AT4G11660,120.0654989,1.496081249,0.578867377,2.584497431,0.009752103,0.043101833
gene:AT4G35890,574.6959165,1.494349879,0.357976563,4.174434955,2.98726550103859e-05,0.000289084
gene:AT5G19900,703.779828,1.493441199,0.321509731,4.645088647,3.39930459094189e-06,4.02397384787512e-05
gene:AT5G63850,1325.899485,1.493141551,0.260872681,5.723640919,1.04265005913305e-08,1.79292081114641e-07
gene:AT1G02090,250.626679,1.491348844,0.385658016,3.867024105,0.000110172,0.000926018
gene:AT2G04380,486.5181857,1.491192025,0.376262665,3.963167665,7.39617989621289e-05,0.00064817
gene:AT3G60800,258.2798607,1.490927451,0.529497284,2.81574145,0.004866481,0.024342524
gene:AT1G54150,147.0671079,1.490871543,0.534456023,2.789512102,0.005278752,0.02603932
gene:AT3G09000,197.0624254,1.490859551,0.460875451,3.234842623,0.001217098,0.007563738
gene:AT5G33290,360.1823485,1.490765068,0.351008643,4.247089341,2.16565617286297e-05,0.000217333
gene:AT4G32440,238.8531116,1.490377424,0.416498346,3.578351363,0.000345768,0.002549659
gene:AT1G49032,295.2502172,1.490362036,0.40668117,3.664693982,0.000247634,0.001901264
gene:AT1G60850,120.750737,1.489415316,0.533902789,2.7896751,0.005276096,0.026032887
gene:AT1G31540,350.2556664,1.4876565,0.344522352,4.318026082,1.57430830180923e-05,0.000162218
gene:AT4G21650,759.8646925,1.48535428,0.416981746,3.562156607,0.000367821,0.002688878
gene:AT3G12140,293.9060766,1.484122665,0.48291163,3.073280022,0.002117197,0.012049619
gene:AT4G08230,260.1516226,1.482899882,0.428569943,3.460111714,0.000539951,0.003730432
gene:AT1G02120,552.0456587,1.48289356,0.418245342,3.54551124,0.000391852,0.002840818
gene:AT4G35350,573.4810321,1.478722313,0.326410101,4.53025904,5.89114102827954e-06,6.6505972147991e-05
gene:AT2G18090,746.0829639,1.478387899,0.291722634,5.067786058,4.02469392454998e-07,5.47859325740721e-06
gene:AT2G27840,242.6625673,1.478144301,0.443622117,3.331989645,0.000862275,0.005605222
gene:AT1G11905,198.7480879,1.475658121,0.538667734,2.739458906,0.006154041,0.029436624
gene:AT1G68300,228.2269803,1.474243195,0.499229031,2.953039797,0.003146614,0.016856673
gene:AT1G20980,1204.14889,1.474235697,0.214654444,6.867948643,6.51316584619085e-12,1.5651113134517e-10
gene:AT4G32010,538.5731693,1.474091632,0.340285082,4.331931399,1.47806999524427e-05,0.000153369
gene:AT1G80270,167.9556192,1.473250495,0.565281362,2.606225136,0.009154627,0.04094058
gene:AT2G20370,262.6511087,1.473097225,0.523221246,2.815438469,0.004871072,0.024352831
gene:AT5G22350,324.6386848,1.472823295,0.444264063,3.315197915,0.000915783,0.005907166
gene:AT1G03530,297.0451037,1.469934704,0.422319058,3.480626025,0.000500243,0.003497618
gene:AT3G02230,554.6802148,1.46817245,0.368396448,3.985305663,6.73933152750203e-05,0.000595313
gene:AT5G04760,240.5828194,1.467658814,0.490887863,2.989804647,0.002791559,0.015204282
gene:AT4G11800,333.2117556,1.467585689,0.367027947,3.998566599,6.37272502670286e-05,0.000566353
gene:AT1G22885,362.2825453,1.46731114,0.395399403,3.710959425,0.000206475,0.001617515
gene:AT4G05410,293.4831218,1.466374024,0.451540051,3.247494924,0.001164257,0.007261707
gene:AT5G58350,214.5265292,1.464474715,0.491127581,2.98186209,0.00286501,0.015538382
gene:AT1G36730,984.4365769,1.462940382,0.262222116,5.579012183,2.41888301077996e-08,3.90920740482725e-07
gene:AT5G19550,1114.851287,1.462356274,0.234389703,6.238995374,4.40390015057107e-10,8.81146258816964e-09
gene:AT2G17530,204.8362366,1.461929789,0.467883519,3.124559273,0.001780716,0.010395884
gene:AT3G63260,257.8459865,1.46186736,0.520879967,2.806534043,0.005007762,0.02491326
gene:AT3G15260,198.2470984,1.458896764,0.538983164,2.706757579,0.006794385,0.031897153
gene:AT3G06330,315.7450232,1.458771515,0.461823986,3.158717521,0.00158465,0.009431461
gene:AT3G46510,918.7049662,1.457676057,0.240413381,6.063206852,1.3343387407676e-09,2.53287495880619e-08
gene:AT5G15490,845.1292383,1.457558367,0.394916698,3.690799541,0.00022355,0.001735038
gene:AT5G01720,639.6538247,1.455327774,0.344959759,4.218833462,2.45569571194383e-05,0.000242276
gene:AT4G37260,812.5575055,1.455283249,0.318369258,4.571054563,4.85275896746828e-06,5.57980314252267e-05
gene:AT1G56110,1390.389554,1.45410571,0.216747722,6.708747358,1.96302190961205e-11,4.50885987066977e-10
gene:AT4G28510,189.0144929,1.453990323,0.455372891,3.19296636,0.001408194,0.008553142
gene:AT5G60030,296.5295713,1.453387221,0.392528014,3.702633114,0.000213373,0.001663431
gene:AT5G19400,833.3394696,1.452949918,0.316084071,4.596719831,4.29194114146199e-06,4.98258643491317e-05
gene:AT3G01720,164.9125423,1.450597087,0.553175597,2.62230853,0.008733633,0.039387292
gene:AT2G33120,569.9973031,1.448794787,0.275605213,5.256775706,1.46602929006206e-07,2.12485932041525e-06
gene:AT3G15010,777.0445474,1.448362436,0.273958247,5.28679991,1.24474663583452e-07,1.82752732620464e-06
gene:AT4G31550,353.3009184,1.447788107,0.381257211,3.797405179,0.000146219,0.001193561
gene:AT3G46540,199.6247921,1.44771188,0.410475708,3.52691244,0.000420436,0.003013984
gene:AT3G53180,471.1975196,1.447602054,0.37158366,3.895763486,9.7889878593571e-05,0.000830403
gene:AT1G74950,370.1435721,1.442894419,0.50079994,2.881179295,0.003961902,0.020438902
gene:AT3G12200,226.5556114,1.442537166,0.488020314,2.955895738,0.003117625,0.016724648
gene:AT3G18930,271.0186822,1.442240726,0.439607287,3.280747998,0.001035322,0.00655738
gene:AT1G80750,319.9254089,1.442189126,0.44155935,3.266127477,0.001090292,0.00686039
gene:AT3G19130,450.480262,1.441696026,0.392036351,3.677454965,0.000235573,0.001818084
gene:AT2G24200,1737.215102,1.441446407,0.302487543,4.765308322,1.88565081108818e-06,2.32722604481851e-05
gene:AT1G69250,375.3144382,1.440238144,0.348400721,4.133855235,3.56728221636677e-05,0.000338909
gene:AT5G15920,175.7458655,1.437206535,0.537263215,2.675051066,0.007471787,0.034571383
